1,1,2018,0,0,0,0,0
1,1,2018,0,30,2,1,1
1,1,2018,1,0,1,0,2
1,1,2018,1,30,3,0,5
1,1,2018,2,0,0,0,5
1,1,2018,2,30,0,0,5
1,1,2018,3,0,0,0,5
1,1,2018,3,30,0,0,5
1,1,2018,4,0,3,0,8
1,1,2018,4,30,2,0,10
1,1,2018,5,0,0,3,7
1,1,2018,5,30,3,0,10
1,1,2018,6,0,2,0,12
1,1,2018,6,30,0,0,12
1,1,2018,7,0,0,0,12
1,1,2018,7,30,0,1,11
1,1,2018,8,0,103,108,6
1,1,2018,8,30,106,108,4
1,1,2018,9,0,109,106,7
1,1,2018,9,30,109,100,16
1,1,2018,10,0,108,107,17
1,1,2018,10,30,109,106,20
1,1,2018,11,0,107,107,20
1,1,2018,11,30,107,104,23
1,1,2018,12,0,108,106,25
1,1,2018,12,30,103,109,19
1,1,2018,13,0,100,108,11
1,1,2018,13,30,106,106,11
1,1,2018,14,0,105,102,14
1,1,2018,14,30,109,105,18
1,1,2018,15,0,102,104,16
1,1,2018,15,30,103,108,11
1,1,2018,16,0,106,108,9
1,1,2018,16,30,107,106,10
1,1,2018,17,0,108,101,17
1,1,2018,17,30,109,106,20
1,1,2018,18,0,108,101,27
1,1,2018,18,30,100,107,20
1,1,2018,19,0,104,109,15
1,1,2018,19,30,106,109,12
1,1,2018,20,0,106,107,11
1,1,2018,20,30,105,102,14
1,1,2018,21,0,109,109,14
1,1,2018,21,30,106,109,11
1,1,2018,22,0,103,101,13
1,1,2018,22,30,106,109,10
1,1,2018,23,0,108,108,10
1,1,2018,23,30,109,105,14
2,1,2018,0,0,0,0,14
2,1,2018,0,30,2,1,15
2,1,2018,1,0,3,0,18
2,1,2018,1,30,0,1,17
2,1,2018,2,0,0,0,17
2,1,2018,2,30,3,0,20
2,1,2018,3,0,0,1,19
2,1,2018,3,30,1,1,19
2,1,2018,4,0,1,0,20
2,1,2018,4,30,0,0,20
2,1,2018,5,0,0,0,20
2,1,2018,5,30,0,0,20
2,1,2018,6,0,0,0,20
2,1,2018,6,30,2,0,22
2,1,2018,7,0,0,0,22
2,1,2018,7,30,0,0,22
2,1,2018,8,0,108,109,21
2,1,2018,8,30,107,109,19
2,1,2018,9,0,104,106,17
2,1,2018,9,30,107,109,15
2,1,2018,10,0,106,106,15
2,1,2018,10,30,109,108,16
2,1,2018,11,0,109,101,24
2,1,2018,11,30,109,109,24
2,1,2018,12,0,101,109,16
2,1,2018,12,30,106,108,14
2,1,2018,13,0,104,108,10
2,1,2018,13,30,101,100,11
2,1,2018,14,0,107,109,9
2,1,2018,14,30,109,100,18
2,1,2018,15,0,106,106,18
2,1,2018,15,30,102,109,11
2,1,2018,16,0,109,108,12
2,1,2018,16,30,101,100,13
2,1,2018,17,0,107,105,15
2,1,2018,17,30,101,109,7
2,1,2018,18,0,109,108,8
2,1,2018,18,30,108,108,8
2,1,2018,19,0,105,106,7
2,1,2018,19,30,107,108,6
2,1,2018,20,0,101,107,0
2,1,2018,20,30,105,105,0
2,1,2018,21,0,107,107,0
2,1,2018,21,30,101,101,0
2,1,2018,22,0,107,107,0
2,1,2018,22,30,107,100,7
2,1,2018,23,0,106,104,9
2,1,2018,23,30,108,109,8
3,1,2018,0,0,0,0,8
3,1,2018,0,30,0,1,7
3,1,2018,1,0,0,0,7
3,1,2018,1,30,0,1,6
3,1,2018,2,0,0,0,6
3,1,2018,2,30,0,0,6
3,1,2018,3,0,0,0,6
3,1,2018,3,30,0,1,5
3,1,2018,4,0,0,3,2
3,1,2018,4,30,0,1,1
3,1,2018,5,0,0,1,0
3,1,2018,5,30,1,0,1
3,1,2018,6,0,3,2,2
3,1,2018,6,30,2,0,4
3,1,2018,7,0,0,0,4
3,1,2018,7,30,0,0,4
3,1,2018,8,0,107,109,2
3,1,2018,8,30,109,103,8
3,1,2018,9,0,107,102,13
3,1,2018,9,30,103,109,7
3,1,2018,10,0,103,108,2
3,1,2018,10,30,108,108,2
3,1,2018,11,0,108,108,2
3,1,2018,11,30,109,109,2
3,1,2018,12,0,109,108,3
3,1,2018,12,30,101,104,0
3,1,2018,13,0,101,101,0
3,1,2018,13,30,104,104,0
3,1,2018,14,0,109,107,2
3,1,2018,14,30,103,104,1
3,1,2018,15,0,106,107,0
3,1,2018,15,30,106,104,2
3,1,2018,16,0,109,109,2
3,1,2018,16,30,107,101,8
3,1,2018,17,0,109,108,9
3,1,2018,17,30,109,109,9
3,1,2018,18,0,109,101,17
3,1,2018,18,30,103,109,11
3,1,2018,19,0,102,105,8
3,1,2018,19,30,108,106,10
3,1,2018,20,0,109,100,19
3,1,2018,20,30,109,108,20
3,1,2018,21,0,109,109,20
3,1,2018,21,30,106,106,20
3,1,2018,22,0,109,106,23
3,1,2018,22,30,108,106,25
3,1,2018,23,0,107,109,23
3,1,2018,23,30,109,100,32
4,1,2018,0,0,0,2,30
4,1,2018,0,30,0,2,28
4,1,2018,1,0,0,2,26
4,1,2018,1,30,2,0,28
4,1,2018,2,0,0,1,27
4,1,2018,2,30,0,0,27
4,1,2018,3,0,1,1,27
4,1,2018,3,30,0,1,26
4,1,2018,4,0,0,1,25
4,1,2018,4,30,2,2,25
4,1,2018,5,0,0,1,24
4,1,2018,5,30,0,0,24
4,1,2018,6,0,0,3,21
4,1,2018,6,30,0,3,18
4,1,2018,7,0,0,1,17
4,1,2018,7,30,0,0,17
4,1,2018,8,0,102,108,11
4,1,2018,8,30,106,109,8
4,1,2018,9,0,109,109,8
4,1,2018,9,30,109,108,9
4,1,2018,10,0,108,105,12
4,1,2018,10,30,108,101,19
4,1,2018,11,0,107,109,17
4,1,2018,11,30,107,107,17
4,1,2018,12,0,108,102,23
4,1,2018,12,30,108,103,28
4,1,2018,13,0,108,109,27
4,1,2018,13,30,106,100,33
4,1,2018,14,0,109,109,33
4,1,2018,14,30,105,105,33
4,1,2018,15,0,109,106,36
4,1,2018,15,30,109,108,37
4,1,2018,16,0,109,109,37
4,1,2018,16,30,108,107,38
4,1,2018,17,0,104,109,33
4,1,2018,17,30,109,101,41
4,1,2018,18,0,108,109,40
4,1,2018,18,30,109,107,42
4,1,2018,19,0,102,106,38
4,1,2018,19,30,109,106,41
4,1,2018,20,0,108,103,46
4,1,2018,20,30,109,109,46
4,1,2018,21,0,106,106,46
4,1,2018,21,30,107,109,44
4,1,2018,22,0,107,108,43
4,1,2018,22,30,106,109,40
4,1,2018,23,0,109,109,40
4,1,2018,23,30,109,108,41
5,1,2018,0,0,0,1,40
5,1,2018,0,30,0,0,40
5,1,2018,1,0,0,3,37
5,1,2018,1,30,2,1,38
5,1,2018,2,0,0,3,35
5,1,2018,2,30,0,1,34
5,1,2018,3,0,2,0,36
5,1,2018,3,30,0,0,36
5,1,2018,4,0,0,1,35
5,1,2018,4,30,0,1,34
5,1,2018,5,0,0,0,34
5,1,2018,5,30,0,3,31
5,1,2018,6,0,1,1,31
5,1,2018,6,30,0,1,30
5,1,2018,7,0,3,3,30
5,1,2018,7,30,1,1,30
5,1,2018,8,0,100,105,25
5,1,2018,8,30,106,106,25
5,1,2018,9,0,106,109,22
5,1,2018,9,30,109,109,22
5,1,2018,10,0,109,101,30
5,1,2018,10,30,109,108,31
5,1,2018,11,0,104,109,26
5,1,2018,11,30,109,100,35
5,1,2018,12,0,109,109,35
5,1,2018,12,30,109,104,40
5,1,2018,13,0,108,109,39
5,1,2018,13,30,106,104,41
5,1,2018,14,0,105,103,43
5,1,2018,14,30,103,108,38
5,1,2018,15,0,108,108,38
5,1,2018,15,30,109,100,47
5,1,2018,16,0,109,108,48
5,1,2018,16,30,107,104,51
5,1,2018,17,0,106,105,52
5,1,2018,17,30,108,102,58
5,1,2018,18,0,108,104,62
5,1,2018,18,30,109,109,62
5,1,2018,19,0,108,109,61
5,1,2018,19,30,109,106,64
5,1,2018,20,0,107,108,63
5,1,2018,20,30,109,109,63
5,1,2018,21,0,109,107,65
5,1,2018,21,30,109,109,65
5,1,2018,22,0,100,108,57
5,1,2018,22,30,107,106,58
5,1,2018,23,0,109,103,64
5,1,2018,23,30,109,107,66
6,1,2018,0,0,0,0,66
6,1,2018,0,30,0,0,66
6,1,2018,1,0,0,1,65
6,1,2018,1,30,0,0,65
6,1,2018,2,0,1,2,64
6,1,2018,2,30,1,2,63
6,1,2018,3,0,0,1,62
6,1,2018,3,30,0,0,62
6,1,2018,4,0,3,0,65
6,1,2018,4,30,3,0,68
6,1,2018,5,0,2,1,69
6,1,2018,5,30,0,0,69
6,1,2018,6,0,2,1,70
6,1,2018,6,30,2,3,69
6,1,2018,7,0,0,3,66
6,1,2018,7,30,0,0,66
6,1,2018,8,0,103,103,66
6,1,2018,8,30,103,107,62
6,1,2018,9,0,101,102,61
6,1,2018,9,30,104,109,56
6,1,2018,10,0,100,107,49
6,1,2018,10,30,108,109,48
6,1,2018,11,0,108,106,50
6,1,2018,11,30,106,108,48
6,1,2018,12,0,107,109,46
6,1,2018,12,30,100,106,40
6,1,2018,13,0,109,109,40
6,1,2018,13,30,100,107,33
6,1,2018,14,0,105,100,38
6,1,2018,14,30,106,107,37
6,1,2018,15,0,107,108,36
6,1,2018,15,30,109,103,42
6,1,2018,16,0,108,109,41
6,1,2018,16,30,104,108,37
6,1,2018,17,0,109,107,39
6,1,2018,17,30,108,109,38
6,1,2018,18,0,106,108,36
6,1,2018,18,30,109,108,37
6,1,2018,19,0,108,108,37
6,1,2018,19,30,102,107,32
6,1,2018,20,0,109,109,32
6,1,2018,20,30,103,109,26
6,1,2018,21,0,104,109,21
6,1,2018,21,30,103,109,15
6,1,2018,22,0,101,109,7
6,1,2018,22,30,103,103,7
6,1,2018,23,0,106,109,4
6,1,2018,23,30,101,105,0
7,1,2018,0,0,0,0,0
7,1,2018,0,30,2,0,2
7,1,2018,1,0,0,1,1
7,1,2018,1,30,0,0,1
7,1,2018,2,0,3,0,4
7,1,2018,2,30,0,0,4
7,1,2018,3,0,0,1,3
7,1,2018,3,30,0,1,2
7,1,2018,4,0,3,0,5
7,1,2018,4,30,2,3,4
7,1,2018,5,0,0,0,4
7,1,2018,5,30,0,0,4
7,1,2018,6,0,0,1,3
7,1,2018,6,30,0,1,2
7,1,2018,7,0,2,0,4
7,1,2018,7,30,3,0,7
7,1,2018,8,0,109,102,14
7,1,2018,8,30,107,108,13
7,1,2018,9,0,109,108,14
7,1,2018,9,30,108,109,13
7,1,2018,10,0,101,108,6
7,1,2018,10,30,109,109,6
7,1,2018,11,0,109,105,10
7,1,2018,11,30,109,109,10
7,1,2018,12,0,108,109,9
7,1,2018,12,30,109,106,12
7,1,2018,13,0,108,102,18
7,1,2018,13,30,106,100,24
7,1,2018,14,0,109,103,30
7,1,2018,14,30,108,108,30
7,1,2018,15,0,101,108,23
7,1,2018,15,30,106,100,29
7,1,2018,16,0,109,109,29
7,1,2018,16,30,108,102,35
7,1,2018,17,0,100,104,31
7,1,2018,17,30,106,108,29
7,1,2018,18,0,108,108,29
7,1,2018,18,30,106,102,33
7,1,2018,19,0,109,108,34
7,1,2018,19,30,100,108,26
7,1,2018,20,0,108,109,25
7,1,2018,20,30,109,108,26
7,1,2018,21,0,102,107,21
7,1,2018,21,30,107,106,22
7,1,2018,22,0,109,103,28
7,1,2018,22,30,107,109,26
7,1,2018,23,0,105,108,23
7,1,2018,23,30,100,109,14
8,1,2018,0,0,0,0,14
8,1,2018,0,30,3,0,17
8,1,2018,1,0,1,1,17
8,1,2018,1,30,0,0,17
8,1,2018,2,0,0,2,15
8,1,2018,2,30,0,1,14
8,1,2018,3,0,2,1,15
8,1,2018,3,30,2,1,16
8,1,2018,4,0,0,0,16
8,1,2018,4,30,2,1,17
8,1,2018,5,0,1,0,18
8,1,2018,5,30,0,0,18
8,1,2018,6,0,0,0,18
8,1,2018,6,30,0,0,18
8,1,2018,7,0,3,0,21
8,1,2018,7,30,0,0,21
8,1,2018,8,0,107,107,21
8,1,2018,8,30,104,109,16
8,1,2018,9,0,106,108,14
8,1,2018,9,30,106,108,12
8,1,2018,10,0,107,102,17
8,1,2018,10,30,108,102,23
8,1,2018,11,0,106,108,21
8,1,2018,11,30,109,107,23
8,1,2018,12,0,105,105,23
8,1,2018,12,30,108,109,22
8,1,2018,13,0,105,107,20
8,1,2018,13,30,105,104,21
8,1,2018,14,0,100,108,13
8,1,2018,14,30,104,109,8
8,1,2018,15,0,106,106,8
8,1,2018,15,30,106,107,7
8,1,2018,16,0,108,109,6
8,1,2018,16,30,109,100,15
8,1,2018,17,0,100,109,6
8,1,2018,17,30,108,109,5
8,1,2018,18,0,106,107,4
8,1,2018,18,30,106,108,2
8,1,2018,19,0,109,107,4
8,1,2018,19,30,109,105,8
8,1,2018,20,0,109,101,16
8,1,2018,20,30,108,106,18
8,1,2018,21,0,101,109,10
8,1,2018,21,30,107,104,13
8,1,2018,22,0,109,108,14
8,1,2018,22,30,105,107,12
8,1,2018,23,0,104,101,15
8,1,2018,23,30,109,109,15
9,1,2018,0,0,0,0,15
9,1,2018,0,30,2,3,14
9,1,2018,1,0,0,3,11
9,1,2018,1,30,0,1,10
9,1,2018,2,0,3,0,13
9,1,2018,2,30,3,1,15
9,1,2018,3,0,2,1,16
9,1,2018,3,30,0,0,16
